Files,Source,County,Category,Tags,Grantor,Grantee,Freeform Legal,Instrument Number,Volume,Page,Book Type,Instrument Type,Instrument Date,File Date,Record Date,Tract Info,Notes
PDF,Abstract Plants,EDDY (NM),NONE,WHITE,BC OPERATING INC;CROWN OIL PARTNERS V LP;CRUMP ENERGY PARTNERS II LLC,ORYX MIDSTREAM SERVICES II LLC,,1704622,1094,129,OFFICIAL PUBLIC RECORD,AMENDMENT,02-24-2017,04-19-2017,04-19-2017,SEC:4    TWP:24S    R/B:25E; SEC:32    TWP:23S    R/B:25E; SEC:31    TWP:23S    R/B:29E; SEC:9    TWP:21S    R/B:28E; SEC:20    TWP:24S    R/B:25E; SEC:18    TWP:23S    R/B:29E; SEC:24    TWP:22S    R/B:28E; SEC:23    TWP:24S    R/B:27E; SEC:36    TWP:24S    R/B:27E; SEC:10    TWP:23S    R/B:28E; SEC:17    TWP:21S    R/B:26E; SEC:21    TWP:24S    R/B:28E; SEC:35    TWP:23S    R/B:29E; SEC:3    TWP:24S    R/B:29E; SEC:16    TWP:24S    R/B:29E; SEC:27    TWP:22S    R/B:26E; SEC:2    TWP:21S    R/B:27E; SEC:16    TWP:24S    R/B:28E; SEC:28    TWP:21S    R/B:25E; SEC:5    TWP:22S    R/B:25E; SEC:20    TWP:24S    R/B:26E; SEC:6    TWP:21S    R/B:28E; SEC:31    TWP:22S    R/B:25E; SEC:34    TWP:24S    R/B:27E; SEC:16    TWP:23S    R/B:25E; SEC:9    TWP:23S    R/B:26E; SEC:4    TWP:23S    R/B:26E; SEC:36    TWP:23S    R/B:29E; SEC:17    TWP:22S    R/B:25E; SEC:18    TWP:22S    R/B:27E; SEC:19    TWP:23S    R/B:27E; SEC:3    TWP:21S    R/B:25E; SEC:25    TWP:23S    R/B:28E; SEC:7    TWP:21S    R/B:28E; SEC:6    TWP:22S    R/B:26E; SEC:28    TWP:24S    R/B:28E; SEC:8    TWP:24S    R/B:28E; SEC:26    TWP:23S    R/B:29E; SEC:23    TWP:21S    R/B:27E; SEC:17    TWP:23S    R/B:27E; SEC:15    TWP:23S    R/B:25E; SEC:23    TWP:24S    R/B:28E; SEC:2    TWP:24S    R/B:29E; SEC:3    TWP:21S    R/B:26E; SEC:32    TWP:24S    R/B:25E; SEC:22    TWP:22S    R/B:26E; SEC:28    TWP:23S    R/B:28E; SEC:16    TWP:22S    R/B:25E; SEC:12    TWP:24S    R/B:26E; SEC:6    TWP:21S    R/B:27E; SEC:23    TWP:23S    R/B:27E; SEC:18    TWP:22S    R/B:25E; SEC:5    TWP:24S    R/B:27E; SEC:30    TWP:24S    R/B:26E; SEC:34    TWP:22S    R/B:26E; SEC:12    TWP:23S    R/B:28E; SEC:11    TWP:23S    R/B:29E; SEC:16    TWP:23S    R/B:29E; SEC:9    TWP:23S    R/B:29E; SEC:19    TWP:21S    R/B:26E; SEC:18    TWP:24S    R/B:29E; SEC:7    TWP:22S    R/B:26E; SEC:7    TWP:23S    R/B:28E; SEC:30    TWP:24S    R/B:25E; SEC:20    TWP:21S    R/B:25E; SEC:6    TWP:24S    R/B:29E; SEC:4    TWP:21S    R/B:28E; SEC:25    TWP:23S    R/B:29E; SEC:14    TWP:22S    R/B:27E; SEC:11    TWP:24S    R/B:28E; SEC:31    TWP:23S    R/B:25E; SEC:14    TWP:24S    R/B:25E; SEC:11    TWP:23S    R/B:26E; SEC:3    TWP:21S    R/B:27E; SEC:9    TWP:24S    R/B:27E; SEC:27    TWP:24S    R/B:27E; SEC:22    TWP:24S    R/B:27E; SEC:17    TWP:23S    R/B:28E; SEC:22    TWP:22S    R/B:28E; SEC:35    TWP:23S    R/B:25E; SEC:1    TWP:22S    R/B:26E; SEC:7    TWP:22S    R/B:25E; SEC:20    TWP:23S    R/B:29E; SEC:36    TWP:21S    R/B:27E; SEC:17    TWP:22S    R/B:27E; SEC:35    TWP:23S    R/B:26E; SEC:32    TWP:21S    R/B:27E; SEC:8    TWP:21S    R/B:25E; SEC:28    TWP:24S    R/B:29E; SEC:1    TWP:24S    R/B:29E; SEC:5    TWP:24S    R/B:25E; SEC:2    TWP:22S    R/B:27E; SEC:29    TWP:23S    R/B:26E; SEC:15    TWP:22S    R/B:25E; SEC:13    TWP:24S    R/B:28E; SEC:4    TWP:23S    R/B:25E; SEC:13    TWP:23S    R/B:26E; SEC:36    TWP:24S    R/B:25E; SEC:11    TWP:24S    R/B:25E; SEC:4    TWP:21S    R/B:25E; SEC:7    TWP:23S    R/B:25E; SEC:31    TWP:22S    R/B:28E; SEC:4    TWP:24S    R/B:26E; SEC:25    TWP:23S    R/B:26E; SEC:11    TWP:21S    R/B:27E; SEC:6    TWP:23S    R/B:27E; SEC:10    TWP:24S    R/B:29E; SEC:11    TWP:22S    R/B:25E; SEC:34    TWP:21S    R/B:26E; SEC:36    TWP:23S    R/B:27E; SEC:17    TWP:23S    R/B:29E; SEC:11    TWP:23S    R/B:27E; SEC:24    TWP:21S    R/B:27E; SEC:3    TWP:23S    R/B:25E; SEC:24    TWP:24S    R/B:27E; SEC:30    TWP:23S    R/B:26E; SEC:36    TWP:23S    R/B:25E; SEC:35    TWP:24S    R/B:28E; SEC:4    TWP:21S    R/B:26E; SEC:22    TWP:24S    R/B:25E; SEC:28    TWP:24S    R/B:25E; SEC:22    TWP:23S    R/B:29E; SEC:6    TWP:23S    R/B:28E; SEC:11    TWP:21S    R/B:28E; SEC:4    TWP:24S    R/B:29E; SEC:10    TWP:22S    R/B:26E; SEC:18    TWP:23S    R/B:27E; SEC:18    TWP:23S    R/B:26E; SEC:35    TWP:23S    R/B:27E; SEC:3    TWP:22S    R/B:26E; SEC:18    TWP:24S    R/B:26E; SEC:11    TWP:23S    R/B:28E; SEC:23    TWP:24S    R/B:26E; SEC:25    TWP:22S    R/B:25E; SEC:21    TWP:23S    R/B:26E; SEC:4    TWP:23S    R/B:28E; SEC:19    TWP:22S    R/B:27E; SEC:16    TWP:24S    R/B:25E; SEC:5    TWP:21S    R/B:25E; SEC:2    TWP:23S    R/B:26E; SEC:21    TWP:22S    R/B:26E; SEC:25    TWP:24S    R/B:29E; SEC:34    TWP:23S    R/B:28E; SEC:4    TWP:23S    R/B:27E; SEC:21    TWP:21S    R/B:26E; SEC:30    TWP:22S    R/B:25E; SEC:30    TWP:21S    R/B:26E; SEC:24    TWP:23S    R/B:25E; SEC:15    TWP:21S    R/B:28E; SEC:28    TWP:23S    R/B:27E; SEC:35    TWP:20S    R/B:29E; SEC:1    TWP:23S    R/B:28E; SEC:5    TWP:22S    R/B:26E; SEC:16    TWP:21S    R/B:28E; SEC:19    TWP:22S    R/B:25E; SEC:31    TWP:22S    R/B:26E; SEC:29    TWP:21S    R/B:25E; SEC:11    TWP:22S    R/B:27E; SEC:24    TWP:22S    R/B:25E; SEC:30    TWP:22S    R/B:27E; SEC:25    TWP:22S    R/B:26E; SEC:15    TWP:24S    R/B:28E; SEC:17    TWP:22S    R/B:28E; SEC:2    TWP:21S    R/B:26E; SEC:12    TWP:24S    R/B:25E; SEC:16    TWP:21S    R/B:27E; SEC:31    TWP:24S    R/B:25E; SEC:19    TWP:21S    R/B:27E; SEC:1    TWP:23S    R/B:25E; SEC:14    TWP:23S    R/B:29E; SEC:23    TWP:23S    R/B:26E; SEC:31    TWP:21S    R/B:27E; SEC:7    TWP:23S    R/B:26E; SEC:36    TWP:20S    R/B:29E; SEC:28    TWP:23S    R/B:29E; SEC:19    TWP:23S    R/B:29E; SEC:12    TWP:23S    R/B:26E; SEC:29    TWP:21S    R/B:27E; SEC:16    TWP:22S    R/B:28E; SEC:26    TWP:24S    R/B:26E; SEC:7    TWP:21S    R/B:26E; SEC:36    TWP:23S    R/B:28E; SEC:30    TWP:22S    R/B:26E; SEC:5    TWP:21S    R/B:28E; SEC:27    TWP:23S    R/B:25E; SEC:22    TWP:23S    R/B:28E; SEC:21    TWP:22S    R/B:28E; SEC:32    TWP:21S    R/B:26E; SEC:14    TWP:21S    R/B:28E; SEC:21    TWP:24S    R/B:29E; SEC:30    TWP:21S    R/B:25E; SEC:17    TWP:23S    R/B:26E; SEC:5    TWP:24S    R/B:28E; SEC:22    TWP:24S    R/B:29E; SEC:23    TWP:22S    R/B:28E; SEC:33    TWP:21S    R/B:28E; SEC:16    TWP:22S    R/B:27E; SEC:2    TWP:21S    R/B:25E; SEC:32    TWP:22S    R/B:25E; SEC:29    TWP:24S    R/B:29E; SEC:29    TWP:22S    R/B:28E; SEC:9    TWP:24S    R/B:25E; SEC:10    TWP:24S    R/B:28E; SEC:31    TWP:23S    R/B:26E; SEC:22    TWP:21S    R/B:28E; SEC:24    TWP:23S    R/B:26E; SEC:26    TWP:21S    R/B:28E; SEC:24    TWP:22S    R/B:26E; SEC:34    TWP:22S    R/B:25E; SEC:6    TWP:21S    R/B:26E; SEC:18    TWP:23S    R/B:25E; SEC:8    TWP:24S    R/B:29E; SEC:29    TWP:24S    R/B:28E; SEC:34    TWP:21S    R/B:27E; SEC:31    TWP:23S    R/B:27E; SEC:35    TWP:24S    R/B:29E; SEC:17    TWP:23S    R/B:25E; SEC:6    TWP:24S    R/B:27E; SEC:16    TWP:24S    R/B:26E; SEC:33    TWP:23S    R/B:28E; SEC:35    TWP:22S    R/B:26E; SEC:1    TWP:23S    R/B:26E; SEC:27    TWP:23S    R/B:29E; SEC:14    TWP:21S    R/B:26E; SEC:8    TWP:23S    R/B:26E; SEC:20    TWP:22S    R/B:26E; SEC:36    TWP:21S    R/B:25E; SEC:11    TWP:24S    R/B:27E; SEC:2    TWP:23S    R/B:25E; SEC:3    TWP:22S    R/B:28E; SEC:11    TWP:23S    R/B:25E; SEC:13    TWP:24S    R/B:25E; SEC:6    TWP:23S    R/B:26E; SEC:8    TWP:21S    R/B:26E; SEC:7    TWP:23S    R/B:29E; SEC:23    TWP:22S    R/B:27E; SEC:28    TWP:21S    R/B:28E; SEC:12    TWP:23S    R/B:29E; SEC:34    TWP:22S    R/B:28E; SEC:35    TWP:23S    R/B:28E; SEC:29    TWP:22S    R/B:26E; SEC:13    TWP:21S    R/B:27E; SEC:28    TWP:23S    R/B:25E; SEC:28    TWP:24S    R/B:27E; SEC:8    TWP:24S    R/B:26E; SEC:25    TWP:22S    R/B:28E; SEC:33    TWP:22S    R/B:26E; SEC:14    TWP:23S    R/B:25E; SEC:18    TWP:22S    R/B:26E; SEC:22    TWP:23S    R/B:26E; SEC:31    TWP:24S    R/B:26E; SEC:24    TWP:22S    R/B:27E; SEC:13    TWP:23S    R/B:25E; SEC:16    TWP:22S    R/B:26E; SEC:34    TWP:24S    R/B:26E; SEC:8    TWP:22S    R/B:26E; SEC:19    TWP:24S    R/B:29E; SEC:9    TWP:22S    R/B:26E; SEC:22    TWP:21S    R/B:26E; SEC:35    TWP:21S    R/B:25E; SEC:12    TWP:21S    R/B:28E; SEC:15    TWP:21S    R/B:26E; SEC:32    TWP:24S    R/B:29E; SEC:12    TWP:24S    R/B:28E; SEC:4    TWP:22S    R/B:25E; SEC:33    TWP:22S    R/B:28E; SEC:2    TWP:23S    R/B:27E; SEC:24    TWP:23S    R/B:28E; SEC:27    TWP:23S    R/B:27E; SEC:14    TWP:24S    R/B:26E; SEC:25    TWP:24S    R/B:28E; SEC:32    TWP:24S    R/B:28E; SEC:35    TWP:21S    R/B:28E; SEC:1    TWP:22S    R/B:28E; SEC:28    TWP:24S    R/B:26E; SEC:6    TWP:23S    R/B:29E; SEC:3    TWP:23S    R/B:27E; SEC:23    TWP:21S    R/B:28E; SEC:14    TWP:24S    R/B:28E; SEC:5    TWP:23S    R/B:29E; SEC:3    TWP:24S    R/B:27E; SEC:33    TWP:24S    R/B:27E; SEC:29    TWP:23S    R/B:25E; SEC:28    TWP:21S    R/B:27E; SEC:3    TWP:23S    R/B:26E; SEC:25    TWP:21S    R/B:26E; SEC:31    TWP:21S    R/B:25E; SEC:27    TWP:21S    R/B:26E; SEC:1    TWP:21S    R/B:27E; SEC:9    TWP:21S    R/B:27E; SEC:15    TWP:24S    R/B:25E; SEC:27    TWP:24S    R/B:29E; SEC:33    TWP:22S    R/B:27E; SEC:15    TWP:24S    R/B:27E; SEC:8    TWP:22S    R/B:25E; SEC:21    TWP:23S    R/B:25E; SEC:14    TWP:21S    R/B:27E; SEC:6    TWP:22S    R/B:28E; SEC:6    TWP:24S    R/B:26E; SEC:7    TWP:24S    R/B:27E; SEC:24    TWP:23S    R/B:27E; SEC:23    TWP:22S    R/B:26E; SEC:18    TWP:24S    R/B:25E; SEC:4    TWP:24S    R/B:27E; SEC:30    TWP:21S    R/B:27E; SEC:12    TWP:24S    R/B:27E; SEC:11    TWP:22S    R/B:28E; SEC:22    TWP:22S    R/B:27E; SEC:27    TWP:24S    R/B:25E; SEC:36    TWP:24S    R/B:28E; SEC:22    TWP:22S    R/B:25E; SEC:27    TWP:22S    R/B:25E; SEC:20    TWP:23S    R/B:28E; SEC:20    TWP:24S    R/B:29E; SEC:36    TWP:22S    R/B:26E; SEC:2    TWP:24S    R/B:27E; SEC:8    TWP:21S    R/B:28E; SEC:3    TWP:22S    R/B:25E; SEC:15    TWP:21S    R/B:27E; SEC:16    TWP:23S    R/B:26E; SEC:10    TWP:23S    R/B:26E; SEC:19    TWP:24S    R/B:28E; SEC:25    TWP:23S    R/B:25E; SEC:1    TWP:21S    R/B:26E; SEC:8    TWP:24S    R/B:25E; SEC:25    TWP:21S    R/B:25E; SEC:33    TWP:24S    R/B:26E; SEC:9    TWP:24S    R/B:29E; SEC:15    TWP:23S    R/B:27E; SEC:7    TWP:24S    R/B:25E; SEC:33    TWP:21S    R/B:25E; SEC:36    TWP:22S    R/B:25E; SEC:9    TWP:24S    R/B:28E; SEC:13    TWP:23S    R/B:28E; SEC:10    TWP:21S    R/B:27E; SEC:24    TWP:24S    R/B:29E; SEC:27    TWP:23S    R/B:26E; SEC:17    TWP:24S    R/B:27E; SEC:13    TWP:22S    R/B:28E; SEC:22    TWP:24S    R/B:26E; SEC:30    TWP:23S    R/B:29E; SEC:14    TWP:22S    R/B:25E; SEC:21    TWP:24S    R/B:27E; SEC:16    TWP:23S    R/B:28E; SEC:10    TWP:22S    R/B:28E; SEC:35    TWP:24S    R/B:25E; SEC:9    TWP:21S    R/B:26E; SEC:11    TWP:21S    R/B:25E; SEC:32    TWP:21S    R/B:25E; SEC:2    TWP:22S    R/B:28E; SEC:20    TWP:23S    R/B:25E; SEC:36    TWP:23S    R/B:26E; SEC:12    TWP:22S    R/B:27E; SEC:6    TWP:21S    R/B:29E; SEC:12    TWP:22S    R/B:25E; SEC:26    TWP:23S    R/B:25E; SEC:11    TWP:24S    R/B:29E; SEC:5    TWP:22S    R/B:28E; SEC:24    TWP:21S    R/B:28E; SEC:10    TWP:23S    R/B:27E; SEC:16    TWP:24S    R/B:27E; SEC:18    TWP:21S    R/B:28E; SEC:10    TWP:22S    R/B:27E; SEC:4    TWP:21S    R/B:27E; SEC:32    TWP:23S    R/B:27E; SEC:19    TWP:24S    R/B:26E; SEC:7    TWP:24S    R/B:26E; SEC:16    TWP:21S    R/B:26E; SEC:6    TWP:22S    R/B:27E; SEC:15    TWP:24S    R/B:29E; SEC:15    TWP:23S    R/B:29E; SEC:21    TWP:22S    R/B:27E; SEC:17    TWP:21S    R/B:27E; SEC:36    TWP:22S    R/B:27E; SEC:26    TWP:23S    R/B:28E; SEC:30    TWP:23S    R/B:27E; SEC:13    TWP:22S    R/B:25E; SEC:10    TWP:21S    R/B:26E; SEC:6    TWP:24S    R/B:28E; SEC:19    TWP:23S    R/B:26E; SEC:33    TWP:21S    R/B:26E; SEC:25    TWP:23S    R/B:27E; SEC:13    TWP:22S    R/B:26E; SEC:4    TWP:22S    R/B:28E; SEC:8    TWP:22S    R/B:27E; SEC:7    TWP:22S    R/B:28E; SEC:17    TWP:22S    R/B:26E; SEC:5    TWP:21S    R/B:26E; SEC:29    TWP:23S    R/B:28E; SEC:10    TWP:21S    R/B:25E; SEC:30    TWP:24S    R/B:28E; SEC:27    TWP:22S    R/B:27E; SEC:30    TWP:24S    R/B:27E; SEC:19    TWP:22S    R/B:26E; SEC:23    TWP:21S    R/B:26E; SEC:27    TWP:24S    R/B:26E; SEC:20    TWP:21S    R/B:27E; SEC:7    TWP:21S    R/B:25E; SEC:26    TWP:23S    R/B:26E; SEC:28    TWP:22S    R/B:27E; SEC:5    TWP:23S    R/B:25E; SEC:8    TWP:23S    R/B:27E; SEC:3    TWP:24S    R/B:28E; SEC:15    TWP:24S    R/B:26E; SEC:12    TWP:23S    R/B:25E; SEC:34    TWP:22S    R/B:27E; SEC:7    TWP:24S    R/B:28E; SEC:32    TWP:23S    R/B:26E; SEC:11    TWP:22S    R/B:26E; SEC:15    TWP:21S    R/B:25E; SEC:36    TWP:22S    R/B:28E; SEC:20    TWP:21S    R/B:26E; SEC:14    TWP:22S    R/B:26E; SEC:2    TWP:24S    R/B:25E; SEC:22    TWP:21S    R/B:27E; SEC:1    TWP:24S    R/B:27E; SEC:14    TWP:24S    R/B:27E; SEC:35    TWP:22S    R/B:28E; SEC:3    TWP:24S    R/B:25E; SEC:21    TWP:23S    R/B:29E; SEC:3    TWP:23S    R/B:29E; SEC:20    TWP:23S    R/B:26E; SEC:23    TWP:23S    R/B:29E; SEC:10    TWP:22S    R/B:25E; SEC:23    TWP:21S    R/B:25E; SEC:26    TWP:21S    R/B:27E; SEC:32    TWP:23S    R/B:28E; SEC:13    TWP:21S    R/B:28E; SEC:3    TWP:22S    R/B:27E; SEC:21    TWP:24S    R/B:26E; SEC:12    TWP:23S    R/B:27E; SEC:31    TWP:21S    R/B:28E; SEC:21    TWP:21S    R/B:27E; SEC:27    TWP:22S    R/B:28E; SEC:28    TWP:23S    R/B:26E; SEC:34    TWP:23S    R/B:26E; SEC:28    TWP:21S    R/B:26E; SEC:22    TWP:23S    R/B:27E; SEC:19    TWP:24S    R/B:27E; SEC:33    TWP:23S    R/B:27E; SEC:24    TWP:24S    R/B:26E; SEC:14    TWP:24S    R/B:29E; SEC:20    TWP:21S    R/B:28E; SEC:30    TWP:24S    R/B:29E; SEC:26    TWP:22S    R/B:25E; SEC:13    TWP:23S    R/B:29E; SEC:9    TWP:23S    R/B:25E; SEC:26    TWP:22S    R/B:27E; SEC:35    TWP:22S    R/B:27E; SEC:20    TWP:23S    R/B:27E; SEC:21    TWP:23S    R/B:28E; SEC:10    TWP:23S    R/B:29E; SEC:30    TWP:22S    R/B:28E; SEC:30    TWP:21S    R/B:28E; SEC:14    TWP:22S    R/B:28E; SEC:9    TWP:21S    R/B:25E; SEC:22    TWP:24S    R/B:28E; SEC:12    TWP:24S    R/B:29E; SEC:22    TWP:21S    R/B:25E; SEC:29    TWP:24S    R/B:26E; SEC:10    TWP:24S    R/B:25E; SEC:6    TWP:21S    R/B:25E; SEC:14    TWP:21S    R/B:25E; SEC:9    TWP:22S    R/B:28E; SEC:8    TWP:23S    R/B:25E; SEC:14    TWP:23S    R/B:27E; SEC:29    TWP:24S    R/B:27E; SEC:33    TWP:24S    R/B:28E; SEC:35    TWP:22S    R/B:25E; SEC:32    TWP:22S    R/B:26E; SEC:6    TWP:25S    R/B:29E; SEC:2    TWP:24S    R/B:28E; SEC:25    TWP:21S    R/B:27E; SEC:19    TWP:22S    R/B:28E; SEC:21    TWP:21S    R/B:25E; SEC:12    TWP:21S    R/B:26E; SEC:23    TWP:23S    R/B:28E; SEC:32    TWP:21S    R/B:28E; SEC:34    TWP:21S    R/B:25E; SEC:18    TWP:22S    R/B:28E; SEC:32    TWP:23S    R/B:29E; SEC:2    TWP:22S    R/B:25E; SEC:14    TWP:23S    R/B:28E; SEC:29    TWP:24S    R/B:25E; SEC:30    TWP:23S    R/B:25E; SEC:7    TWP:21S    R/B:27E; SEC:34    TWP:23S    R/B:27E; SEC:35    TWP:24S    R/B:26E; SEC:13    TWP:24S    R/B:27E; SEC:19    TWP:21S    R/B:25E; SEC:20    TWP:22S    R/B:25E; SEC:14    TWP:23S    R/B:26E; SEC:16    TWP:23S    R/B:27E; SEC:1    TWP:23S    R/B:27E; SEC:5    TWP:23S    R/B:28E; SEC:4    TWP:23S    R/B:29E; SEC:1    TWP:21S    R/B:25E; SEC:35    TWP:24S    R/B:27E; SEC:8    TWP:21S    R/B:27E; SEC:27    TWP:23S    R/B:28E; SEC:9    TWP:22S    R/B:25E; SEC:27    TWP:24S    R/B:28E; SEC:9    TWP:23S    R/B:27E; SEC:2    TWP:22S    R/B:26E; SEC:32    TWP:24S    R/B:26E; SEC:15    TWP:22S    R/B:26E; SEC:2    TWP:23S    R/B:29E; SEC:19    TWP:24S    R/B:25E; SEC:29    TWP:22S    R/B:27E; SEC:13    TWP:21S    R/B:25E; SEC:35    TWP:21S    R/B:27E; SEC:20    TWP:22S    R/B:28E; SEC:26    TWP:23S    R/B:27E; SEC:18    TWP:24S    R/B:27E; SEC:18    TWP:21S    R/B:25E; SEC:26    TWP:24S    R/B:28E; SEC:21    TWP:21S    R/B:28E; SEC:31    TWP:24S    R/B:28E; SEC:9    TWP:22S    R/B:27E; SEC:12    TWP:22S    R/B:28E; SEC:21    TWP:22S    R/B:25E; SEC:12    TWP:21S    R/B:25E; SEC:3    TWP:23S    R/B:28E; SEC:31    TWP:24S    R/B:27E; SEC:2    TWP:23S    R/B:28E; SEC:7    TWP:22S    R/B:27E; SEC:17    TWP:24S    R/B:26E; SEC:32    TWP:22S    R/B:27E; SEC:17    TWP:24S    R/B:28E; SEC:26    TWP:21S    R/B:25E; SEC:1    TWP:21S    R/B:28E; SEC:29    TWP:22S    R/B:25E; SEC:33    TWP:23S    R/B:26E; SEC:23    TWP:22S    R/B:25E; SEC:32    TWP:24S    R/B:27E; SEC:31    TWP:22S    R/B:27E; SEC:17    TWP:24S    R/B:29E; SEC:28    TWP:22S    R/B:26E; SEC:2    TWP:24S    R/B:26E; SEC:27    TWP:21S    R/B:28E; SEC:24    TWP:24S    R/B:28E; SEC:36    TWP:21S    R/B:26E; SEC:18    TWP:21S    R/B:27E; SEC:13    TWP:23S    R/B:27E; SEC:10    TWP:24S    R/B:27E; SEC:1    TWP:23S    R/B:29E; SEC:4    TWP:24S    R/B:28E; SEC:1    TWP:24S    R/B:28E; SEC:8    TWP:23S    R/B:29E; SEC:18    TWP:24S    R/B:28E; SEC:5    TWP:23S    R/B:26E; SEC:9    TWP:23S    R/B:28E; SEC:24    TWP:24S    R/B:25E; SEC:3    TWP:21S    R/B:28E; SEC:13    TWP:24S    R/B:29E; SEC:36    TWP:21S    R/B:28E; SEC:3    TWP:24S    R/B:26E; SEC:24    TWP:23S    R/B:29E; SEC:9    TWP:24S    R/B:26E; SEC:27    TWP:21S    R/B:25E; SEC:25    TWP:24S    R/B:25E; SEC:12    TWP:21S    R/B:27E; SEC:1    TWP:24S    R/B:25E; SEC:29    TWP:23S    R/B:27E; SEC:17    TWP:21S    R/B:28E; SEC:26    TWP:24S    R/B:27E; SEC:19    TWP:21S    R/B:28E; SEC:31    TWP:23S    R/B:28E; SEC:13    TWP:21S    R/B:26E; SEC:20    TWP:22S    R/B:27E; SEC:28    TWP:22S    R/B:28E; SEC:25    TWP:22S    R/B:27E; SEC:23    TWP:24S    R/B:29E; SEC:5    TWP:22S    R/B:27E; SEC:15    TWP:23S    R/B:26E; SEC:10    TWP:21S    R/B:28E; SEC:26    TWP:22S    R/B:28E; SEC:33    TWP:23S    R/B:29E; SEC:21    TWP:23S    R/B:27E; SEC:22    TWP:23S    R/B:25E; SEC:18    TWP:23S    R/B:28E; SEC:26    TWP:24S    R/B:25E; SEC:16    TWP:21S    R/B:25E; SEC:17    TWP:21S    R/B:25E; SEC:4    TWP:22S    R/B:26E; SEC:15    TWP:22S    R/B:28E; SEC:33    TWP:24S    R/B:29E; SEC:33    TWP:22S    R/B:25E; SEC:7    TWP:24S    R/B:29E; SEC:18    TWP:21S    R/B:26E; SEC:34    TWP:24S    R/B:25E; SEC:15    TWP:22S    R/B:27E; SEC:36    TWP:24S    R/B:26E; SEC:6    TWP:24S    R/B:25E; SEC:36    TWP:24S    R/B:29E; SEC:12    TWP:22S    R/B:26E; SEC:29    TWP:21S    R/B:26E; SEC:25    TWP:24S    R/B:27E; SEC:4    TWP:22S    R/B:27E; SEC:31    TWP:24S    R/B:29E; SEC:2    TWP:21S    R/B:28E; SEC:32    TWP:22S    R/B:28E; SEC:24    TWP:21S    R/B:26E; SEC:23    TWP:23S    R/B:25E; SEC:25    TWP:21S    R/B:28E; SEC:29    TWP:23S    R/B:29E; SEC:7    TWP:23S    R/B:27E; SEC:6    TWP:23S    R/B:25E; SEC:8    TWP:22S    R/B:28E; SEC:27    TWP:21S    R/B:27E; SEC:34    TWP:23S    R/B:29E; SEC:28    TWP:22S    R/B:25E; SEC:6    TWP:22S    R/B:25E; SEC:34    TWP:24S    R/B:29E; SEC:21    TWP:24S    R/B:25E; SEC:29    TWP:21S    R/B:28E; SEC:15    TWP:23S    R/B:28E; SEC:26    TWP:24S    R/B:29E; SEC:13    TWP:22S    R/B:27E; SEC:17    TWP:24S    R/B:25E; SEC:11    TWP:21S    R/B:26E; SEC:5    TWP:23S    R/B:27E; SEC:33    TWP:21S    R/B:27E; SEC:20    TWP:24S    R/B:28E; SEC:1    TWP:22S    R/B:27E; SEC:5    TWP:24S    R/B:26E; SEC:34    TWP:23S    R/B:25E; SEC:23    TWP:24S    R/B:25E; SEC:19    TWP:23S    R/B:25E; SEC:30    TWP:23S    R/B:28E; SEC:8    TWP:23S    R/B:28E; SEC:20    TWP:24S    R/B:27E; SEC:10    TWP:23S    R/B:25E; SEC:11    TWP:24S    R/B:26E; SEC:13    TWP:24S    R/B:26E; SEC:34    TWP:21S    R/B:28E; SEC:34    TWP:24S    R/B:28E; SEC:33    TWP:24S    R/B:25E; SEC:8    TWP:24S    R/B:27E; SEC:1    TWP:22S    R/B:25E; SEC:5    TWP:24S    R/B:29E; SEC:24    TWP:21S    R/B:25E; SEC:33    TWP:23S    R/B:25E; SEC:19    TWP:23S    R/B:28E; SEC:10    TWP:24S    R/B:26E; SEC:25    TWP:24S    R/B:26E; SEC:1    TWP:24S    R/B:26E; SEC:35    TWP:21S    R/B:26E; SEC:26    TWP:21S    R/B:26E; SEC:26    TWP:22S    R/B:26E; SEC:31    TWP:21S    R/B:26E; SEC:5    TWP:21S    R/B:27E,
PDF,Abstract Plants,EDDY (NM),NONE,WHITE,WRATHER J DAVID;TAP ROCK RESOURCES LLC;SILVER PINES ENERGY CORPORATION;FREDONIA RESOURCES INC,PUBLIC,,1705201,1094,689,OFFICIAL PUBLIC RECORD,AFFIDAVIT,04-26-2017,05-03-2017,05-03-2017,SEC:10    TWP:24S    R/B:27E,
PDF,Abstract Plants,EDDY (NM),NONE,WHITE,PECOS BEND ROYALTIES L L L P,MRC PERMIAN COMPANY,,1705377,1094,862,OFFICIAL PUBLIC RECORD,MEMORANDUM OF OIL & GAS LEASE,04-08-2017,05-08-2017,05-08-2017,SEC:13    TWP:24S    R/B:27E    ACS:20.0    QQ:NW4NW4,
PDF,Abstract Plants,EDDY (NM),NONE,WHITE,STRIBLING GEORGE O,MRC PERMIAN COMPANY,,1705374,1094,859,OFFICIAL PUBLIC RECORD,MEMORANDUM OF OIL & GAS LEASE,02-24-2017,05-08-2017,05-08-2017,SEC:13    TWP:24S    R/B:27E    ACS:20.0    QQ:NW4NW4,
PDF,Abstract Plants,EDDY (NM),NONE,WHITE,BEEMAN BRANDY MICHELLE,MRC PERMIAN COMPANY,,1705366,1094,851,OFFICIAL PUBLIC RECORD,MEMORANDUM OF OIL & GAS LEASE,02-23-2017,05-08-2017,05-08-2017,SEC:13    TWP:24S    R/B:27E    ACS:20.0    QQ:NW4NW4,
